filiere,prix_MWh,part_de_production,factor
Charbon,36.759316673773874,4.266994406822268,0.9189829168443469
Fioul,78.11354793176949,4.214315463528166,0.9189829168443469
Gaz,78.11354793176949,36.87526030587145,0.9189829168443469
Hydraulique,16.08220104477607,45.09317545975137,0.9189829168443469
Solaire,131.2597076571714,0.3233470980243041,0.9243641384307844
Eolien,133.2525229424303,4.028812673245936,0.9189829168443469
