ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1983-01-01,12451347.375480514,-558240.8780494427,11600746.737501908,12451347.375480514,12451347.375480514,-7085375.48494661,-7085375.48494661,-7085375.48494661,-7085375.48494661,-7085375.48494661,-7085375.48494661,0.0,0.0,0.0,5365971.890533904
1984-01-01,12513692.305008648,-387747.73429960874,11764707.593733722,12513692.305008648,12513692.305008648,-6617232.94152552,-6617232.94152552,-6617232.94152552,-6617232.94152552,-6617232.94152552,-6617232.94152552,0.0,0.0,0.0,5896459.363483128
1985-01-01,12576500.066687979,-785402.2977148714,10938687.845409006,12576500.066687979,12576500.066687979,-7328202.828854697,-7328202.828854697,-7328202.828854697,-7328202.828854697,-7328202.828854697,-7328202.828854697,0.0,0.0,0.0,5248297.237833282
1986-01-01,12639136.222461084,-795127.9974091426,11431615.639690353,12639136.222461084,12639136.222461084,-7322470.529999886,-7322470.529999886,-7322470.529999886,-7322470.529999886,-7322470.529999886,-7322470.529999886,0.0,0.0,0.0,5316665.692461198
1987-01-01,12701984.708842263,-684805.0452528984,11682565.714242233,12701984.708842263,12701984.708842263,-7085375.484946738,-7085375.484946738,-7085375.484946738,-7085375.484946738,-7085375.484946738,-7085375.484946738,0.0,0.0,0.0,5616609.223895525
1988-01-01,12764833.195223441,-80711.31959400167,12034811.516340107,12764833.195223441,12764833.195223441,-6617232.941526067,-6617232.941526067,-6617232.941526067,-6617232.941526067,-6617232.941526067,-6617232.941526067,0.0,0.0,0.0,6147600.253697374
1989-01-01,12828095.406101132,-668137.3016348076,11481700.33168247,12828095.406101132,12828095.406101132,-7328202.82885435,-7328202.82885435,-7328202.82885435,-7328202.82885435,-7328202.82885435,-7328202.82885435,0.0,0.0,0.0,5499892.577246781
1990-01-01,12891184.769408112,-622269.6880686537,11386372.701336218,12891184.769408112,12891184.769408112,-7322470.529999958,-7322470.529999958,-7322470.529999958,-7322470.529999958,-7322470.529999958,-7322470.529999958,0.0,0.0,0.0,5568714.239408154
1991-01-01,12954643.812389841,363180.61170169746,11906264.277584247,12954643.812389841,12954643.812389841,-7085375.484946957,-7085375.484946957,-7085375.484946957,-7085375.484946957,-7085375.484946957,-7085375.484946957,0.0,0.0,0.0,5869268.327442884
1992-01-01,13018102.85537157,40460.02716566003,12393193.138394173,13018102.85537157,13018102.85537157,-6617232.94152521,-6617232.94152521,-6617232.94152521,-6617232.94152521,-6617232.94152521,-6617232.94152521,0.0,0.0,0.0,6400869.9138463605
1993-01-01,13082420.479501331,-376054.8232258866,11337120.386214757,13082420.479501331,13082420.479501331,-7328202.828854916,-7328202.828854916,-7328202.828854916,-7328202.828854916,-7328202.828854916,-7328202.828854916,0.0,0.0,0.0,5754217.650646416
1994-01-01,13146562.372417625,-120634.56454178924,11628079.888368191,13146562.372417625,13146562.372417625,-7322470.529999922,-7322470.529999922,-7322470.529999922,-7322470.529999922,-7322470.529999922,-7322470.529999922,0.0,0.0,0.0,5824091.842417703
1995-01-01,14039842.612356503,1013257.8411651796,12631054.676954398,14039842.612356503,14039842.612356503,-7085375.484947358,-7085375.484947358,-7085375.484947358,-7085375.484947358,-7085375.484947358,-7085375.484947358,0.0,0.0,0.0,6954467.127409144
1996-01-01,14933122.852295386,2066019.3695190414,14431476.498532504,14933122.852295386,14933122.852295386,-6617232.941523676,-6617232.941523676,-6617232.941523676,-6617232.941523676,-6617232.941523676,-6617232.941523676,0.0,0.0,0.0,8315889.91077171
1997-01-01,15829486.338878373,2678471.062568753,14935144.903325029,15829486.338878373,15829486.338878373,-7328202.828854916,-7328202.828854916,-7328202.828854916,-7328202.828854916,-7328202.828854916,-7328202.828854916,0.0,0.0,0.0,8501283.510023456
1998-01-01,16723400.744896922,3102244.257545586,15702263.226978602,16723400.744896922,16723400.744896922,-7322470.529999813,-7322470.529999813,-7322470.529999813,-7322470.529999813,-7322470.529999813,-7322470.529999813,0.0,0.0,0.0,9400930.21489711
1999-01-01,17617436.915315203,4570502.068691655,16657476.931633042,17617436.915315203,17617436.915315203,-7085375.4849473955,-7085375.4849473955,-7085375.4849473955,-7085375.4849473955,-7085375.4849473955,-7085375.4849473955,0.0,0.0,0.0,10532061.430367809
2000-01-01,18511775.803887278,5696580.506674554,17886330.869316887,18511775.803887278,18511775.803887278,-6617232.941522764,-6617232.941522764,-6617232.941522764,-6617232.941522764,-6617232.941522764,-6617232.941522764,0.0,0.0,0.0,11894542.862364514
